COSMIC_ID,CELL_LINE_NAME,TCGA_DESC,DRUG_ID,LN_IC50,Z_SCORE
909751,SW48,COREAD,1593,3.006548,0.469861
905962,SW620,COREAD,1593,2.276347,-0.009623
909740,SNU-C2B,COREAD,1593,3.036505,0.489532
909718,SK-CO-1,COREAD,1593,2.699867,0.26848
905971,HCC2998,COREAD,1593,1.546337,-0.488983
1660035,SNU-61,COREAD,1593,1.148901,-0.749958
1674021,SNU-C5,COREAD,1593,1.773299,-0.339949
1659928,SNU-175,COREAD,1593,1.535003,-0.496425
909748,SW1463,COREAD,1593,3.08791,0.523287
907790,LoVo,COREAD,1593,1.743904,-0.359251
909746,SW1116,COREAD,1593,3.170197,0.577321
1240124,CL-40,COREAD,1593,1.724338,-0.372099
907795,LS-513,COREAD,1593,1.316572,-0.639857
908457,NCI-H747,COREAD,1593,2.971966,0.447153
909698,RKO,COREAD,1593,3.3413,0.689675
908458,NCI-H716,COREAD,1593,1.510249,-0.51268
1660036,SNU-81,COREAD,1593,3.629995,0.879246
907794,LS-411N,COREAD,1593,2.670863,0.249434
907291,GP5d,COREAD,1593,2.34622,0.036258
1240173,MDST8,COREAD,1593,1.060542,-0.807979
909747,SW1417,COREAD,1593,3.964668,1.099008
909761,T84,COREAD,1593,4.484209,1.440163
1290771,CL-34,COREAD,1593,1.57911,-0.467462
910905,SNU-C1,COREAD,1593,0.459523,-1.202636
909755,SW837,COREAD,1593,4.433656,1.406968
1290769,CL-11,COREAD,1593,3.657962,0.897611
905939,HT-29,COREAD,1593,2.016356,-0.180346
909263,RCM-1,COREAD,1593,0.531379,-1.155453
905937,HCT-15,COREAD,1593,2.313406,0.014711
924108,CaR-1,COREAD,1593,2.217114,-0.048519
1789883,DiFi,COREAD,1593,1.500566,-0.519038
905961,COLO-205,COREAD,1593,2.117931,-0.113647
907287,HT55,COREAD,1593,1.440903,-0.558216
909757,SW948,COREAD,1593,1.640366,-0.427239
917486,LS-1034,COREAD,1593,4.953031,1.748015
910554,CW-2,COREAD,1593,2.251115,-0.026192
1660034,SNU-407,COREAD,1593,3.690124,0.91873
1240123,CCK-81,COREAD,1593,1.025002,-0.831316
905936,HCT-116,COREAD,1593,1.194372,-0.7201
905989,KM12,COREAD,1593,2.066704,-0.147285
998189,LS-180,COREAD,1593,2.81172,0.341928
907289,HT-115,COREAD,1593,1.409526,-0.578819
910700,C2BBe1,COREAD,1593,2.964914,0.442522
910569,COLO-320-HSR,COREAD,1593,4.268854,1.298752
910689,COLO-678,COREAD,1593,5.888366,2.3622
1659823,SNU-1040,COREAD,1593,3.423189,0.743448
907792,LS-123,COREAD,1593,3.721992,0.939655
905962,SW620,COREAD,1594,4.701913,0.72242
909740,SNU-C2B,COREAD,1594,5.340116,1.053072
909718,SK-CO-1,COREAD,1594,5.159087,0.959281
905971,HCC2998,COREAD,1594,4.943564,0.847619
1660035,SNU-61,COREAD,1594,5.444636,1.107224
1674021,SNU-C5,COREAD,1594,3.31245,0.002542
1659928,SNU-175,COREAD,1594,4.817747,0.782433
909748,SW1463,COREAD,1594,5.692705,1.235747
907790,LoVo,COREAD,1594,4.399375,0.565676
909746,SW1116,COREAD,1594,5.30597,1.035381
1240124,CL-40,COREAD,1594,5.181607,0.970949
907795,LS-513,COREAD,1594,4.451812,0.592843
908457,NCI-H747,COREAD,1594,4.560843,0.649332
909698,RKO,COREAD,1594,4.04615,0.38267
1660036,SNU-81,COREAD,1594,4.810743,0.778805
907794,LS-411N,COREAD,1594,5.678276,1.228272
907291,GP5d,COREAD,1594,3.708339,0.207651
1240173,MDST8,COREAD,1594,5.166887,0.963322
909761,T84,COREAD,1594,5.531772,1.152369
1290771,CL-34,COREAD,1594,5.915667,1.351264
909755,SW837,COREAD,1594,5.945065,1.366495
1290769,CL-11,COREAD,1594,6.925369,1.874389
905939,HT-29,COREAD,1594,5.231915,0.997013
909263,RCM-1,COREAD,1594,5.501924,1.136904
905937,HCT-15,COREAD,1594,3.898275,0.306056
924108,CaR-1,COREAD,1594,4.798381,0.7724
1789883,DiFi,COREAD,1594,4.623814,0.681957
905961,COLO-205,COREAD,1594,5.64246,1.209716
909757,SW948,COREAD,1594,5.396271,1.082166
917486,LS-1034,COREAD,1594,5.412122,1.090378
1660034,SNU-407,COREAD,1594,3.787241,0.24853
1240123,CCK-81,COREAD,1594,4.717383,0.730435
905936,HCT-116,COREAD,1594,3.636206,0.170279
905989,KM12,COREAD,1594,4.868053,0.808497
998189,LS-180,COREAD,1594,4.832108,0.789874
907289,HT-115,COREAD,1594,5.231168,0.996626
910700,C2BBe1,COREAD,1594,5.967727,1.378236
910569,COLO-320-HSR,COREAD,1594,4.267922,0.49757
910689,COLO-678,COREAD,1594,7.614996,2.231683
1659823,SNU-1040,COREAD,1594,5.029114,0.891942
907792,LS-123,COREAD,1594,6.612464,1.712273
909751,SW48,COREAD,1598,4.813515,0.592504
905962,SW620,COREAD,1598,3.91661,-0.266933
909740,SNU-C2B,COREAD,1598,5.503892,1.254039
909718,SK-CO-1,COREAD,1598,3.604252,-0.566243
905971,HCC2998,COREAD,1598,4.620595,0.407642
1660035,SNU-61,COREAD,1598,4.884174,0.66021
1674021,SNU-C5,COREAD,1598,5.085242,0.852879
1659928,SNU-175,COREAD,1598,3.817176,-0.362214
909748,SW1463,COREAD,1598,3.226027,-0.928667
907790,LoVo,COREAD,1598,5.257813,1.018241
909746,SW1116,COREAD,1598,5.290566,1.049625
1240124,CL-40,COREAD,1598,3.906942,-0.276197
908457,NCI-H747,COREAD,1598,6.370529,2.084472
909698,RKO,COREAD,1598,3.440002,-0.723631
908458,NCI-H716,COREAD,1598,5.184528,0.948017
907794,LS-411N,COREAD,1598,4.832829,0.611011
907291,GP5d,COREAD,1598,4.059916,-0.129614
1240173,MDST8,COREAD,1598,4.171438,-0.022751
909747,SW1417,COREAD,1598,5.869203,1.60409
909761,T84,COREAD,1598,3.353002,-0.806997
910905,SNU-C1,COREAD,1598,3.945576,-0.239178
909755,SW837,COREAD,1598,4.749568,0.531227
1290769,CL-11,COREAD,1598,6.405382,2.11787
905939,HT-29,COREAD,1598,4.483209,0.275996
909263,RCM-1,COREAD,1598,5.996062,1.725649
905937,HCT-15,COREAD,1598,4.457231,0.251104
924108,CaR-1,COREAD,1598,3.665254,-0.507789
1789883,DiFi,COREAD,1598,4.806087,0.585385
905961,COLO-205,COREAD,1598,3.998389,-0.188571
907287,HT55,COREAD,1598,3.795776,-0.382719
909757,SW948,COREAD,1598,3.805016,-0.373865
917486,LS-1034,COREAD,1598,4.957459,0.730434
910554,CW-2,COREAD,1598,3.52997,-0.637422
1660034,SNU-407,COREAD,1598,3.49887,-0.667222
1240123,CCK-81,COREAD,1598,2.469174,-1.653902
905936,HCT-116,COREAD,1598,3.31984,-0.838774
905989,KM12,COREAD,1598,4.32023,0.119826
998189,LS-180,COREAD,1598,4.350794,0.149112
910700,C2BBe1,COREAD,1598,3.886907,-0.295395
910569,COLO-320-HSR,COREAD,1598,3.74793,-0.428567
910689,COLO-678,COREAD,1598,7.585292,3.24849
907792,LS-123,COREAD,1598,5.295123,1.053992
908442,NCI-H508,COREAD,1598,5.000019,0.771216
907795,LS-513,COREAD,1598,4.308252,0.108348
1660036,SNU-81,COREAD,1598,3.330745,-0.828323
1290771,CL-34,COREAD,1598,4.445367,0.239735
907289,HT-115,COREAD,1598,3.418577,-0.74416
1659823,SNU-1040,COREAD,1598,4.48261,0.275422
909751,SW48,COREAD,1613,5.114353,1.103008
905962,SW620,COREAD,1613,3.898304,0.385365
909740,SNU-C2B,COREAD,1613,4.804819,0.920339
909718,SK-CO-1,COREAD,1613,4.724054,0.872676
905971,HCC2998,COREAD,1613,1.736676,-0.890304
1660035,SNU-61,COREAD,1613,3.947227,0.414237
1674021,SNU-C5,COREAD,1613,1.399159,-1.089487
1659928,SNU-175,COREAD,1613,3.939468,0.409658
909748,SW1463,COREAD,1613,2.226275,-0.601371
907790,LoVo,COREAD,1613,2.868724,-0.222234
909746,SW1116,COREAD,1613,5.385411,1.262971
1240124,CL-40,COREAD,1613,4.464454,0.719475
907795,LS-513,COREAD,1613,1.873705,-0.809438
908457,NCI-H747,COREAD,1613,4.885124,0.96773
909698,RKO,COREAD,1613,3.274746,0.017377
908458,NCI-H716,COREAD,1613,5.215593,1.162754
1660036,SNU-81,COREAD,1613,4.096174,0.502137
907794,LS-411N,COREAD,1613,3.141166,-0.061454
907291,GP5d,COREAD,1613,2.217976,-0.606268
1240173,MDST8,COREAD,1613,4.698689,0.857707
909747,SW1417,COREAD,1613,6.672792,2.02271
909761,T84,COREAD,1613,4.392775,0.677174
1290771,CL-34,COREAD,1613,4.480299,0.728825
910905,SNU-C1,COREAD,1613,2.601207,-0.380107
909755,SW837,COREAD,1613,4.744885,0.884969
1290769,CL-11,COREAD,1613,3.961906,0.422899
905939,HT-29,COREAD,1613,0.838687,-1.420246
909263,RCM-1,COREAD,1613,2.378111,-0.511766
905937,HCT-15,COREAD,1613,0.490747,-1.625581
924108,CaR-1,COREAD,1613,3.987158,0.437802
1789883,DiFi,COREAD,1613,4.214752,0.572115
905961,COLO-205,COREAD,1613,3.98333,0.435543
907287,HT55,COREAD,1613,2.69792,-0.323033
909757,SW948,COREAD,1613,3.816608,0.337153
917486,LS-1034,COREAD,1613,4.669328,0.84038
910554,CW-2,COREAD,1613,4.558839,0.775175
1660034,SNU-407,COREAD,1613,4.796199,0.915252
1240123,CCK-81,COREAD,1613,3.328468,0.049081
905936,HCT-116,COREAD,1613,3.506704,0.154265
905989,KM12,COREAD,1613,1.382513,-1.099311
998189,LS-180,COREAD,1613,5.071509,1.077724
907289,HT-115,COREAD,1613,4.413961,0.689677
910700,C2BBe1,COREAD,1613,6.154741,1.716986
910569,COLO-320-HSR,COREAD,1613,2.929654,-0.186276
910689,COLO-678,COREAD,1613,6.983597,2.206129
1659823,SNU-1040,COREAD,1613,5.223916,1.167666
907792,LS-123,COREAD,1613,6.312859,1.810298
909751,SW48,COREAD,1614,5.866155,1.488668
905962,SW620,COREAD,1614,4.737566,0.682985
909740,SNU-C2B,COREAD,1614,4.95498,0.838194
909718,SK-CO-1,COREAD,1614,5.407027,1.160903
905971,HCC2998,COREAD,1614,3.514624,-0.190055
1660035,SNU-61,COREAD,1614,5.148405,0.976277
1674021,SNU-C5,COREAD,1614,4.125934,0.24635
1659928,SNU-175,COREAD,1614,3.681967,-0.070591
909748,SW1463,COREAD,1614,4.942285,0.829131
907790,LoVo,COREAD,1614,2.716482,-0.759836
909746,SW1116,COREAD,1614,4.847246,0.761284
1240124,CL-40,COREAD,1614,4.338486,0.398088
907795,LS-513,COREAD,1614,3.127564,-0.466371
908457,NCI-H747,COREAD,1614,3.211369,-0.406544
909698,RKO,COREAD,1614,4.013353,0.165981
908458,NCI-H716,COREAD,1614,3.870543,0.06403
1660036,SNU-81,COREAD,1614,4.291788,0.364751
907794,LS-411N,COREAD,1614,4.864895,0.773884
907291,GP5d,COREAD,1614,3.748141,-0.02335
1240173,MDST8,COREAD,1614,4.680193,0.642027
909747,SW1417,COREAD,1614,7.058724,2.340025
909761,T84,COREAD,1614,5.565459,1.274006
1290771,CL-34,COREAD,1614,4.858018,0.768974
910905,SNU-C1,COREAD,1614,4.712151,0.664842
909755,SW837,COREAD,1614,6.042034,1.614225
1290769,CL-11,COREAD,1614,4.269444,0.3488
905939,HT-29,COREAD,1614,2.059195,-1.229064
909263,RCM-1,COREAD,1614,5.89611,1.510052
905937,HCT-15,COREAD,1614,1.473919,-1.646883
924108,CaR-1,COREAD,1614,4.851052,0.764001
1789883,DiFi,COREAD,1614,4.112184,0.236534
905961,COLO-205,COREAD,1614,5.021004,0.885327
907287,HT55,COREAD,1614,2.830197,-0.678657
909757,SW948,COREAD,1614,5.763583,1.415444
917486,LS-1034,COREAD,1614,5.328437,1.104799
910554,CW-2,COREAD,1614,5.393958,1.151573
1660034,SNU-407,COREAD,1614,5.029344,0.891281
1240123,CCK-81,COREAD,1614,5.131643,0.964311
905936,HCT-116,COREAD,1614,3.050138,-0.521645
905989,KM12,COREAD,1614,2.63284,-0.819547
998189,LS-180,COREAD,1614,4.435366,0.467249
907289,HT-115,COREAD,1614,4.379779,0.427567
910700,C2BBe1,COREAD,1614,4.294762,0.366874
910569,COLO-320-HSR,COREAD,1614,4.76859,0.705133
910689,COLO-678,COREAD,1614,7.223627,2.457746
1659823,SNU-1040,COREAD,1614,5.086472,0.932064
907792,LS-123,COREAD,1614,6.853475,2.193501
909751,SW48,COREAD,1615,5.763532,0.551231
905962,SW620,COREAD,1615,6.416258,1.181965
909740,SNU-C2B,COREAD,1615,6.873866,1.624154
909718,SK-CO-1,COREAD,1615,5.260343,0.064996
905971,HCC2998,COREAD,1615,5.141241,-0.050093
1660035,SNU-61,COREAD,1615,6.379136,1.146093
1674021,SNU-C5,COREAD,1615,5.118166,-0.072391
1659928,SNU-175,COREAD,1615,4.96448,-0.220898
909748,SW1463,COREAD,1615,5.690014,0.48019
907790,LoVo,COREAD,1615,4.258612,-0.902983
909746,SW1116,COREAD,1615,5.950321,0.731727
1240124,CL-40,COREAD,1615,5.346265,0.148024
907795,LS-513,COREAD,1615,4.797635,-0.382122
908457,NCI-H747,COREAD,1615,5.523641,0.319423
909698,RKO,COREAD,1615,4.784458,-0.394854
908458,NCI-H716,COREAD,1615,5.770465,0.55793
1660036,SNU-81,COREAD,1615,4.184776,-0.974331
907794,LS-411N,COREAD,1615,5.706879,0.496487
907291,GP5d,COREAD,1615,4.32541,-0.838436
1240173,MDST8,COREAD,1615,5.382003,0.182558
909747,SW1417,COREAD,1615,7.30185,2.037719
909761,T84,COREAD,1615,4.941664,-0.242946
1290771,CL-34,COREAD,1615,5.876191,0.660095
910905,SNU-C1,COREAD,1615,5.833279,0.618629
909755,SW837,COREAD,1615,6.141547,0.91651
1290769,CL-11,COREAD,1615,5.280243,0.084225
905939,HT-29,COREAD,1615,6.373591,1.140735
909263,RCM-1,COREAD,1615,6.624376,1.383071
905937,HCT-15,COREAD,1615,4.568238,-0.603789
924108,CaR-1,COREAD,1615,4.783158,-0.396111
1789883,DiFi,COREAD,1615,5.990836,0.770877
905961,COLO-205,COREAD,1615,5.727939,0.516838
907287,HT55,COREAD,1615,4.793005,-0.386596
909757,SW948,COREAD,1615,5.932276,0.71429
917486,LS-1034,COREAD,1615,5.399943,0.199893
910554,CW-2,COREAD,1615,5.271098,0.075389
1660034,SNU-407,COREAD,1615,5.417049,0.216422
1240123,CCK-81,COREAD,1615,5.263895,0.068428
905936,HCT-116,COREAD,1615,4.384836,-0.781012
905989,KM12,COREAD,1615,5.457709,0.255712
998189,LS-180,COREAD,1615,5.86061,0.645038
907289,HT-115,COREAD,1615,5.464867,0.262629
910700,C2BBe1,COREAD,1615,6.291227,1.061146
910569,COLO-320-HSR,COREAD,1615,4.551965,-0.619514
910689,COLO-678,COREAD,1615,7.699222,2.421702
1659823,SNU-1040,COREAD,1615,5.87061,0.654702
907792,LS-123,COREAD,1615,6.213587,0.986122
909751,SW48,COREAD,1617,2.436015,0.136174
905962,SW620,COREAD,1617,2.225381,0.040241
909740,SNU-C2B,COREAD,1617,-0.375068,-1.144129
909718,SK-CO-1,COREAD,1617,4.398124,1.029812
905971,HCC2998,COREAD,1617,1.271732,-0.394097
1660035,SNU-61,COREAD,1617,3.461037,0.603018
1674021,SNU-C5,COREAD,1617,1.870407,-0.121431
1659928,SNU-175,COREAD,1617,1.232099,-0.412148
909748,SW1463,COREAD,1617,-0.426721,-1.167653
907790,LoVo,COREAD,1617,3.516277,0.628177
909746,SW1116,COREAD,1617,5.348836,1.462812
1240124,CL-40,COREAD,1617,2.319172,0.082958
907795,LS-513,COREAD,1617,4.659891,1.149033
908457,NCI-H747,COREAD,1617,2.81607,0.309269
909698,RKO,COREAD,1617,1.353763,-0.356736
908458,NCI-H716,COREAD,1617,5.105675,1.352065
1660036,SNU-81,COREAD,1617,4.292736,0.981813
907794,LS-411N,COREAD,1617,2.741569,0.275338
907291,GP5d,COREAD,1617,3.173379,0.472005
1240173,MDST8,COREAD,1617,1.991085,-0.066469
909747,SW1417,COREAD,1617,4.81166,1.218157
909761,T84,COREAD,1617,4.802445,1.213959
1290771,CL-34,COREAD,1617,2.555316,0.190509
910905,SNU-C1,COREAD,1617,3.785459,0.750775
909755,SW837,COREAD,1617,5.154239,1.374184
1290769,CL-11,COREAD,1617,6.631854,2.04716
905939,HT-29,COREAD,1617,0.932507,-0.548596
909263,RCM-1,COREAD,1617,2.222372,0.038871
905937,HCT-15,COREAD,1617,4.138617,0.911621
924108,CaR-1,COREAD,1617,3.915066,0.809805
1789883,DiFi,COREAD,1617,3.468267,0.606311
905961,COLO-205,COREAD,1617,1.77299,-0.1658
907287,HT55,COREAD,1617,2.10894,-0.012792
909757,SW948,COREAD,1617,4.140727,0.912581
917486,LS-1034,COREAD,1617,1.41251,-0.329979
910554,CW-2,COREAD,1617,4.78382,1.205477
1660034,SNU-407,COREAD,1617,3.436909,0.592029
1240123,CCK-81,COREAD,1617,5.044319,1.324121
905936,HCT-116,COREAD,1617,1.835237,-0.13745
905989,KM12,COREAD,1617,1.934146,-0.092401
998189,LS-180,COREAD,1617,5.389316,1.481249
907289,HT-115,COREAD,1617,4.263199,0.968361
910700,C2BBe1,COREAD,1617,4.698937,1.166817
910569,COLO-320-HSR,COREAD,1617,4.614237,1.128241
910689,COLO-678,COREAD,1617,6.88324,2.161654
1659823,SNU-1040,COREAD,1617,2.051587,-0.038913
907792,LS-123,COREAD,1617,4.285345,0.978448
909751,SW48,COREAD,1618,5.616042,1.632322
905962,SW620,COREAD,1618,3.638746,-0.059872
909740,SNU-C2B,COREAD,1618,5.155098,1.237841
909718,SK-CO-1,COREAD,1618,4.249435,0.462763
905971,HCC2998,COREAD,1618,3.9909,0.241506
1660035,SNU-61,COREAD,1618,3.621317,-0.074789
1674021,SNU-C5,COREAD,1618,4.231091,0.447064
1659928,SNU-175,COREAD,1618,3.91809,0.179194
909748,SW1463,COREAD,1618,5.254042,1.322518
907790,LoVo,COREAD,1618,3.131972,-0.493576
909746,SW1116,COREAD,1618,5.003708,1.10828
1240124,CL-40,COREAD,1618,2.86997,-0.717801
907795,LS-513,COREAD,1618,3.452854,-0.218962
908457,NCI-H747,COREAD,1618,5.543591,1.570318
909698,RKO,COREAD,1618,2.826059,-0.75538
908458,NCI-H716,COREAD,1618,1.673828,-1.741475
1660036,SNU-81,COREAD,1618,3.372403,-0.287813
907794,LS-411N,COREAD,1618,4.359601,0.557044
907291,GP5d,COREAD,1618,3.428651,-0.239674
1240173,MDST8,COREAD,1618,3.867166,0.135612
909747,SW1417,COREAD,1618,4.650409,0.805922
909761,T84,COREAD,1618,3.910745,0.172907
1290771,CL-34,COREAD,1618,5.404244,1.451063
910905,SNU-C1,COREAD,1618,5.179507,1.25873
909755,SW837,COREAD,1618,4.786402,0.922306
1290769,CL-11,COREAD,1618,4.142045,0.370857
905939,HT-29,COREAD,1618,4.198147,0.41887
909263,RCM-1,COREAD,1618,3.96869,0.222498
905937,HCT-15,COREAD,1618,2.100956,-1.375933
924108,CaR-1,COREAD,1618,3.433127,-0.235844
1789883,DiFi,COREAD,1618,2.385261,-1.132621
905961,COLO-205,COREAD,1618,3.611711,-0.08301
907287,HT55,COREAD,1618,2.429043,-1.095151
909757,SW948,COREAD,1618,4.374193,0.569533
917486,LS-1034,COREAD,1618,5.422738,1.466891
910554,CW-2,COREAD,1618,3.188709,-0.44502
1660034,SNU-407,COREAD,1618,4.024451,0.270219
1240123,CCK-81,COREAD,1618,3.951004,0.207362
905936,HCT-116,COREAD,1618,3.312421,-0.339146
905989,KM12,COREAD,1618,0.869595,-2.429747
998189,LS-180,COREAD,1618,5.525125,1.554515
907289,HT-115,COREAD,1618,3.511436,-0.168826
910700,C2BBe1,COREAD,1618,4.149488,0.377227
910569,COLO-320-HSR,COREAD,1618,3.148763,-0.479206
910689,COLO-678,COREAD,1618,6.664858,2.529913
1659823,SNU-1040,COREAD,1618,3.379524,-0.281718
907792,LS-123,COREAD,1618,4.738272,0.881116
909751,SW48,COREAD,1620,5.722365,0.351355
905962,SW620,COREAD,1620,6.049276,0.706267
909740,SNU-C2B,COREAD,1620,6.534491,1.23304
909718,SK-CO-1,COREAD,1620,5.377456,-0.023097
905971,HCC2998,COREAD,1620,4.729081,-0.727006
1660035,SNU-61,COREAD,1620,6.202309,0.872407
1674021,SNU-C5,COREAD,1620,6.188396,0.857303
1659928,SNU-175,COREAD,1620,5.065423,-0.361855
909748,SW1463,COREAD,1620,5.684813,0.310586
907790,LoVo,COREAD,1620,5.344485,-0.058891
909746,SW1116,COREAD,1620,5.923003,0.569177
1240124,CL-40,COREAD,1620,5.319083,-0.086469
907795,LS-513,COREAD,1620,5.551812,0.166193
908457,NCI-H747,COREAD,1620,5.64864,0.271315
909698,RKO,COREAD,1620,4.553154,-0.918001
908458,NCI-H716,COREAD,1620,5.90874,0.553693
1660036,SNU-81,COREAD,1620,4.798311,-0.651846
907794,LS-411N,COREAD,1620,5.587097,0.204501
907291,GP5d,COREAD,1620,4.857813,-0.587248
1240173,MDST8,COREAD,1620,5.383617,-0.016407
909747,SW1417,COREAD,1620,6.794187,1.51498
909761,T84,COREAD,1620,4.708389,-0.74947
1290771,CL-34,COREAD,1620,5.984234,0.635654
910905,SNU-C1,COREAD,1620,6.500052,1.195652
909755,SW837,COREAD,1620,6.095814,0.75679
1290769,CL-11,COREAD,1620,5.26174,-0.148723
905939,HT-29,COREAD,1620,6.480681,1.174622
909263,RCM-1,COREAD,1620,6.20349,0.873689
905937,HCT-15,COREAD,1620,5.352602,-0.050079
924108,CaR-1,COREAD,1620,5.491095,0.100276
1789883,DiFi,COREAD,1620,5.605884,0.224896
905961,COLO-205,COREAD,1620,5.88891,0.532165
907287,HT55,COREAD,1620,5.334972,-0.069219
909757,SW948,COREAD,1620,5.889737,0.533062
917486,LS-1034,COREAD,1620,5.266506,-0.14355
910554,CW-2,COREAD,1620,5.375347,-0.025386
1660034,SNU-407,COREAD,1620,4.895115,-0.54675
1240123,CCK-81,COREAD,1620,5.176862,-0.240872
905936,HCT-116,COREAD,1620,4.775246,-0.676886
905989,KM12,COREAD,1620,5.422577,0.02589
998189,LS-180,COREAD,1620,5.052065,-0.376357
907289,HT-115,COREAD,1620,5.369229,-0.032028
910700,C2BBe1,COREAD,1620,6.299495,0.977917
910569,COLO-320-HSR,COREAD,1620,4.747718,-0.706773
910689,COLO-678,COREAD,1620,7.915899,2.732769
1659823,SNU-1040,COREAD,1620,5.782555,0.4167
907792,LS-123,COREAD,1620,6.789174,1.509538
909751,SW48,COREAD,1621,5.072179,0.451377
905962,SW620,COREAD,1621,4.77883,0.220268
909740,SNU-C2B,COREAD,1621,4.447492,-0.04077
909718,SK-CO-1,COREAD,1621,5.353141,0.672728
905971,HCC2998,COREAD,1621,4.810064,0.244875
1660035,SNU-61,COREAD,1621,5.903178,1.106064
1674021,SNU-C5,COREAD,1621,3.900621,-0.471612
1659928,SNU-175,COREAD,1621,4.997627,0.392643
909748,SW1463,COREAD,1621,5.482881,0.774941
907790,LoVo,COREAD,1621,3.772406,-0.572624
909746,SW1116,COREAD,1621,5.868178,1.07849
1240124,CL-40,COREAD,1621,4.060163,-0.34592
907795,LS-513,COREAD,1621,3.372943,-0.887333
908457,NCI-H747,COREAD,1621,6.033411,1.208666
909698,RKO,COREAD,1621,4.489404,-0.007751
908458,NCI-H716,COREAD,1621,5.841573,1.05753
1660036,SNU-81,COREAD,1621,4.835107,0.264605
907794,LS-411N,COREAD,1621,5.251164,0.592387
907291,GP5d,COREAD,1621,4.797817,0.235226
1240173,MDST8,COREAD,1621,4.87555,0.296467
909747,SW1417,COREAD,1621,7.731965,2.546839
909761,T84,COREAD,1621,5.653586,0.909428
1290771,CL-34,COREAD,1621,5.856611,1.069377
910905,SNU-C1,COREAD,1621,6.373298,1.476439
909755,SW837,COREAD,1621,5.498403,0.78717
1290769,CL-11,COREAD,1621,5.138406,0.503553
905939,HT-29,COREAD,1621,5.531558,0.81329
909263,RCM-1,COREAD,1621,3.928441,-0.449695
905937,HCT-15,COREAD,1621,2.208628,-1.804617
924108,CaR-1,COREAD,1621,4.204786,-0.231982
1789883,DiFi,COREAD,1621,5.434518,0.736839
905961,COLO-205,COREAD,1621,5.51066,0.796826
907287,HT55,COREAD,1621,3.035202,-1.153416
909757,SW948,COREAD,1621,5.803919,1.027865
917486,LS-1034,COREAD,1621,5.383995,0.697036
910554,CW-2,COREAD,1621,4.258426,-0.189722
1660034,SNU-407,COREAD,1621,3.255096,-0.980177
1240123,CCK-81,COREAD,1621,4.88376,0.302936
905936,HCT-116,COREAD,1621,3.901628,-0.470819
905989,KM12,COREAD,1621,4.196959,-0.238148
998189,LS-180,COREAD,1621,5.875081,1.083928
907289,HT-115,COREAD,1621,4.72571,0.178418
910700,C2BBe1,COREAD,1621,4.946718,0.352535
910569,COLO-320-HSR,COREAD,1621,3.763456,-0.579675
910689,COLO-678,COREAD,1621,8.02815,2.780183
1659823,SNU-1040,COREAD,1621,5.073425,0.45236
907792,LS-123,COREAD,1621,6.930663,1.915549
909751,SW48,COREAD,1622,5.459444,1.097498
905962,SW620,COREAD,1622,4.410623,0.126978
909740,SNU-C2B,COREAD,1622,5.6803,1.301865
909718,SK-CO-1,COREAD,1622,4.096691,-0.163516
905971,HCC2998,COREAD,1622,4.501619,0.211181
1660035,SNU-61,COREAD,1622,4.814589,0.500786
1674021,SNU-C5,COREAD,1622,5.819228,1.430422
1659928,SNU-175,COREAD,1622,3.966994,-0.28353
909748,SW1463,COREAD,1622,5.393282,1.036275
907790,LoVo,COREAD,1622,3.877445,-0.366395
909746,SW1116,COREAD,1622,6.037261,1.632176
1240124,CL-40,COREAD,1622,4.688966,0.384541
907795,LS-513,COREAD,1622,5.259131,0.91214
908457,NCI-H747,COREAD,1622,5.850364,1.459233
909698,RKO,COREAD,1622,3.216268,-0.978209
908458,NCI-H716,COREAD,1622,5.465822,1.1034
1660036,SNU-81,COREAD,1622,3.510701,-0.705758
907794,LS-411N,COREAD,1622,4.970353,0.644921
907291,GP5d,COREAD,1622,4.308596,0.032569
1240173,MDST8,COREAD,1622,4.061159,-0.196395
909747,SW1417,COREAD,1622,6.131324,1.719217
909761,T84,COREAD,1622,5.517982,1.151665
1290771,CL-34,COREAD,1622,5.525342,1.158476
910905,SNU-C1,COREAD,1622,4.878355,0.559791
909755,SW837,COREAD,1622,5.263846,0.916502
1290769,CL-11,COREAD,1622,5.173908,0.833279
905939,HT-29,COREAD,1622,4.386571,0.104722
909263,RCM-1,COREAD,1622,5.631437,1.25665
905937,HCT-15,COREAD,1622,2.890626,-1.27954
924108,CaR-1,COREAD,1622,3.659398,-0.568163
1789883,DiFi,COREAD,1622,3.885643,-0.358808
905961,COLO-205,COREAD,1622,4.456185,0.169139
907287,HT55,COREAD,1622,3.547327,-0.671867
909757,SW948,COREAD,1622,4.429461,0.14441
917486,LS-1034,COREAD,1622,5.418486,1.059597
910554,CW-2,COREAD,1622,4.45774,0.170578
1660034,SNU-407,COREAD,1622,4.096985,-0.163244
1240123,CCK-81,COREAD,1622,4.924392,0.602391
905936,HCT-116,COREAD,1622,3.579921,-0.641706
905989,KM12,COREAD,1622,4.603605,0.305553
998189,LS-180,COREAD,1622,5.998999,1.596771
907289,HT-115,COREAD,1622,3.571312,-0.649672
910700,C2BBe1,COREAD,1622,2.708358,-1.448201
910569,COLO-320-HSR,COREAD,1622,3.664862,-0.563107
910689,COLO-678,COREAD,1622,7.314439,2.814004
1659823,SNU-1040,COREAD,1622,5.032583,0.702505
907792,LS-123,COREAD,1622,6.588376,2.142147
